"rownames(plant_vir)","aa","ac","ag","at","ca","cc","cg","ct","ga","gc","gg","gt","ta","tc","tg","tt"
"A701722.1",1008,654,809,680,829,340,367,451,819,509,503,507,495,485,658,683
"A701721.1",1020,620,792,743,827,319,360,452,823,507,501,501,505,513,678,636
"A701720.1",1031,680,806,689,870,344,367,429,805,493,481,511,500,494,635,662
"A701719.1",943,685,848,628,878,359,404,457,837,538,485,522,446,517,644,606
"A701718.1",949,672,841,658,868,335,398,450,837,528,491,527,466,517,652,608
"A701717.1",968,662,834,659,873,345,377,452,835,524,491,543,447,517,690,580
"A701716.1",973,667,825,657,872,345,392,443,840,521,496,541,437,520,684,584
"A701715.1",945,672,849,645,877,341,402,455,849,547,483,521,440,516,665,590
"A701714.1",930,675,853,648,874,339,405,454,853,541,484,522,449,518,657,595
"A701713.1",924,667,850,650,869,340,395,457,853,531,496,535,445,524,673,588
"A701712.1",925,675,853,650,874,340,405,453,852,540,487,522,452,518,655,596
"A701711.1",930,680,853,650,862,338,410,449,851,531,489,525,470,511,643,605
"A701710.1",946,670,850,639,871,352,403,457,842,546,479,524,446,516,658,598
"A701709.1",941,675,836,656,870,345,405,451,833,526,488,529,464,526,646,606
"A701708.1",957,674,841,642,858,350,392,461,835,534,483,530,464,504,665,607
"A701707.1",1070,652,798,713,831,334,355,429,793,489,476,526,539,475,654,663
"A701706.1",1041,644,814,698,825,334,361,425,811,503,475,534,520,465,672,675
"A701705.1",1042,668,800,705,862,330,361,436,806,488,475,510,505,504,642,663
"A701704.1",941,676,834,670,865,331,410,449,851,529,495,512,464,520,647,603
"A701703.1",968,689,843,625,865,358,404,462,837,526,482,533,455,517,648,585
"A701702.1",958,671,846,645,872,343,395,459,838,536,475,526,452,520,658,603
"A701701.1",981,676,804,652,827,370,425,476,809,565,486,505,496,488,649,588
"A701700.1",940,684,853,630,883,359,397,454,838,539,482,522,446,512,648,610
"A701699.1",960,703,849,617,883,360,398,465,841,530,488,523,445,514,646,575
"A701698.1",989,656,814,679,845,332,375,496,815,548,489,512,489,513,685,559
"A701697.1",1034,688,789,695,834,327,362,473,814,482,501,503,524,500,647,622
"A701696.1",1042,663,792,682,831,330,378,444,798,506,489,523,508,485,656,667
"A701695.1",1012,671,796,690,851,344,371,470,780,504,496,515,526,517,632,618
"A701694.1",1009,664,800,699,847,328,370,472,776,507,492,516,540,519,628,625
"A701693.1",1047,703,779,697,854,315,359,468,796,501,492,486,529,478,644,642
"A701692.1",1052,699,776,702,852,315,359,465,795,501,491,486,530,477,646,644
"A701691.1",1049,701,776,700,854,316,358,466,795,501,493,485,528,477,646,645
"A701690.1",1050,700,776,701,854,317,359,464,794,501,493,485,529,477,644,646
"173278.1",1055,533,783,758,775,274,163,449,777,419,489,522,523,434,772,806
"C223600.1",192,130,154,199,140,147,128,174,174,127,153,203,168,185,222,246
"C119189.1",952,681,840,656,870,343,410,453,837,535,488,529,469,518,651,600
"C119188.1",945,678,853,650,876,339,400,461,837,539,485,531,467,521,654,596
"C119187.1",949,673,842,674,869,340,397,456,838,529,491,521,481,521,649,602
"C119186.1",949,673,839,680,872,340,392,449,841,525,492,523,478,516,658,605
"C119185.1",953,676,839,676,873,337,408,448,836,531,487,521,481,523,641,602
"C119184.1",972,684,841,648,864,348,405,453,828,526,480,545,480,513,653,592
"C007531.1",132,60,111,90,63,44,57,58,115,43,65,102,83,75,92,102
"534224.2",639,333,460,489,372,197,197,349,495,258,334,411,416,327,506,572
"688727.1",187,129,144,215,154,138,118,143,174,136,159,168,159,150,216,228
"688726.1",188,130,143,215,154,138,120,141,174,136,159,168,159,149,215,229
"688725.1",189,129,145,216,156,139,117,141,174,135,160,165,159,150,212,232
"688724.1",186,131,145,212,153,140,120,142,174,135,162,167,160,149,211,231
"993906.1",559,350,475,477,429,231,264,301,523,286,327,412,351,358,481,569
"575184.1",588,375,434,453,407,224,279,340,489,280,329,427,367,371,482,549
"807997.1",994,588,665,764,730,242,353,420,760,448,468,506,528,466,696,816
"807996.1",987,590,663,762,739,236,348,422,758,438,472,517,519,480,702,813
"807995.1",999,595,659,757,727,235,356,426,762,443,471,511,523,470,701,809
"948052.1",169,153,202,152,126,141,172,177,229,149,201,168,151,173,172,180
"948051.1",129,157,205,138,161,181,199,161,211,175,240,187,127,189,170,158
"948084.1",125,153,176,128,168,196,152,201,179,186,226,167,110,182,204,194
"948083.1",124,149,175,131,165,194,155,201,178,187,224,167,112,185,202,198
"948082.1",128,152,177,130,172,198,152,199,179,189,224,163,108,182,202,192
"948081.1",126,154,175,130,171,198,153,200,179,189,227,162,109,181,202,191
"948060.1",122,150,178,135,172,193,147,203,180,185,221,165,111,187,205,194
"948059.1",123,144,180,133,167,199,153,203,178,191,218,162,112,188,198,199
"948058.1",123,144,184,135,175,194,143,200,179,189,223,162,109,185,203,200
"948057.1",122,147,176,136,166,204,151,199,181,189,224,161,112,180,204,196
"948056.1",121,148,177,136,166,204,151,199,182,189,225,160,113,179,203,195
"948055.1",121,147,177,135,166,203,151,199,181,189,225,162,112,180,204,196
"948054.1",127,149,177,130,169,202,145,203,174,189,223,167,113,179,208,193
"948053.1",128,149,177,130,169,202,144,205,174,190,225,165,113,179,208,190
"948087.1",172,151,170,146,148,201,179,191,195,193,179,170,123,175,209,203
"948086.1",169,148,170,148,150,197,178,192,191,197,180,169,124,176,209,207
"948085.1",164,151,173,145,155,199,173,190,190,195,179,173,123,173,212,210
"948077.1",172,151,171,146,147,202,178,190,196,192,180,171,124,173,210,202
"948062.1",164,148,173,146,149,198,177,190,196,194,177,175,121,175,215,207
"948061.1",166,149,174,147,146,201,174,196,196,194,181,169,127,174,211,200
"948080.1",163,156,173,165,182,183,147,185,187,176,176,163,124,183,206,248
"948079.1",158,160,174,152,176,182,148,193,186,183,176,165,123,175,212,253
"948078.1",160,158,172,165,180,182,148,185,189,175,174,161,125,181,205,256
"948076.1",162,157,172,164,182,183,147,185,186,176,176,164,124,182,207,250
"948075.1",160,159,175,164,180,180,148,184,190,174,176,161,127,180,202,256
"948074.1",161,159,172,166,180,180,149,184,190,174,174,160,126,181,203,257
"948073.1",162,159,173,164,181,181,146,186,190,173,173,160,124,182,204,258
"948072.1",162,155,173,165,183,181,148,183,186,177,173,166,123,183,208,251
"948071.1",161,157,175,162,177,182,150,185,189,178,176,163,127,178,205,251
"948070.1",160,154,159,169,177,196,148,191,174,187,167,160,130,176,214,243
"948069.1",157,160,160,165,172,196,157,191,179,184,175,160,133,177,206,234
"948068.1",167,159,175,166,181,180,144,187,189,176,174,154,129,178,200,257
"948067.1",159,157,175,163,177,184,146,184,190,177,175,164,127,174,210,254
"948066.1",164,157,173,161,179,186,146,187,189,176,172,160,122,180,206,258
"948065.1",160,156,171,163,174,181,147,193,188,174,168,164,127,185,208,258
"948064.1",163,158,170,161,175,181,146,193,187,174,167,164,126,183,209,259
"948063.1",159,150,172,162,167,181,146,193,186,176,171,165,130,180,209,267
"948091.1",121,131,196,112,138,181,182,177,177,217,216,208,123,149,224,238
"948090.1",122,131,195,113,138,180,182,177,178,218,215,206,122,148,225,240
"948089.1",122,133,195,113,138,182,182,180,179,217,213,204,123,150,223,236
"948088.1",127,127,189,128,146,179,180,179,180,220,204,199,117,159,230,251
"692088.1",1137,687,653,793,852,273,341,394,755,411,414,457,525,490,629,732
"416282.1",1176,557,762,903,770,270,294,442,849,443,459,505,602,506,742,873
"422022.1",564,370,456,409,345,230,312,309,497,266,352,461,394,330,455,553
"315325.1",223,146,124,250,177,136,147,153,182,125,134,171,160,206,207,219
"468428.1",198,136,190,223,175,149,79,160,206,128,179,175,167,150,240,234
"630473.1",990,568,700,782,811,282,255,468,733,458,475,511,505,508,748,775
"630472.1",987,573,703,774,815,284,260,472,733,464,473,508,501,510,743,769
"630471.1",983,565,694,789,820,290,264,462,732,470,480,500,495,511,745,769
"630470.1",984,568,701,777,809,283,252,472,733,457,475,519,503,508,757,771
"630469.1",983,573,705,777,814,282,258,471,738,458,473,511,502,512,745,767
"630468.1",986,558,704,793,814,273,259,457,734,456,471,514,506,516,742,786
"621319.1",1001,573,694,779,807,291,266,464,734,457,472,508,504,507,740,772
"743486.1",185,129,143,216,152,138,120,140,173,138,159,170,162,145,218,230
"446217.2",941,664,843,669,879,339,396,449,840,543,497,522,456,518,666,610
"314462.1",711,469,386,483,584,328,104,447,390,302,206,255,364,364,456,564
"314461.1",716,478,384,485,611,329,104,433,400,314,205,253,336,356,478,530
"314460.1",707,473,387,480,586,331,106,449,390,305,203,253,364,363,454,562
"314459.1",720,476,383,484,610,328,103,437,400,316,206,251,333,358,480,530
"314458.1",709,469,387,484,584,328,104,447,391,302,206,254,365,364,455,564
"314457.1",706,479,388,484,614,331,99,435,407,313,202,252,330,356,484,528
"809616.1",1139,453,706,652,609,386,203,459,675,298,318,277,527,520,340,478
"611826.1",466,281,422,475,296,262,268,414,443,275,350,465,440,422,492,650
"469769.1",636,331,462,495,373,197,191,350,499,259,332,405,417,324,509,574
"223770.1",544,377,465,394,367,218,312,314,506,274,354,459,364,342,461,550
"A318866.1",535,371,474,397,367,210,297,318,514,269,358,465,362,342,476,548
"A417243.1",467,284,422,475,297,259,264,421,444,277,352,459,441,421,493,647
"A417242.1",471,282,422,474,300,257,262,418,442,277,350,462,437,421,496,652
"A321057.1",432,246,423,517,269,244,284,405,479,297,398,486,439,415,554,673
"A165190.1",564,353,474,472,425,230,261,307,518,286,325,414,357,354,482,572
"831446.1",225,130,161,226,152,146,88,163,193,115,171,176,171,158,235,246
"817516.1",234,121,161,237,155,141,78,161,186,117,166,169,177,156,233,256
"920727.1",557,348,475,479,428,230,260,297,515,281,325,424,360,356,484,575
"663893.1",748,480,360,475,585,325,94,457,373,302,211,260,358,354,480,556
"663892.1",763,484,363,472,586,326,101,462,375,305,215,260,359,360,475,552
"663891.1",736,477,360,476,580,324,102,462,373,311,215,258,360,356,479,542
"663890.1",762,469,357,478,587,333,98,445,366,308,208,267,352,353,485,548
"626517.1",176,151,137,187,138,152,133,172,202,101,138,176,134,191,209,207
"396793.1",985,570,705,775,813,285,259,469,735,456,477,516,501,515,744,764
"396792.1",988,562,698,788,807,284,266,463,738,458,473,510,502,516,743,773
"847625.2",1170,681,741,922,931,255,223,419,776,438,490,508,638,454,758,708
"446216.1",958,678,843,656,876,340,410,446,841,544,490,520,459,511,652,609
"637383.1",990,683,818,676,873,335,386,456,827,520,512,507,476,513,650,611
"008919.1",466,283,425,475,305,260,264,417,443,281,348,458,436,422,492,648
"122238.1",179,163,164,169,166,164,151,165,196,164,169,161,135,155,206,254
"A454455.1",928,648,692,709,869,268,381,386,763,548,500,476,416,441,714,644
"A454454.1",887,643,705,706,867,290,368,378,775,538,517,492,411,433,732,638
"A149118.1",1039,659,710,818,881,289,306,430,733,470,437,465,572,489,652,645
"374098.1",991,683,843,648,884,362,383,467,831,538,491,508,458,514,651,581
"A863024.1",508,434,481,355,614,569,257,453,442,402,386,253,214,489,358,391
"G280794.1",627,353,449,472,396,205,246,336,468,255,311,445,411,370,472,566
"212288.1",776,475,363,475,592,320,90,449,373,303,209,269,348,353,492,552
"408037.1",230,137,139,245,161,148,108,167,196,118,149,158,163,181,225,234
"A269991.1",227,139,150,228,167,135,121,142,175,124,135,181,174,167,209,254
"A042184.1",1052,687,691,801,886,309,313,434,727,454,435,465,565,493,642,640
"A394602.1",955,666,836,668,852,326,391,458,840,526,491,519,478,510,658,605
"A394601.1",940,695,841,642,880,354,413,462,838,534,483,518,459,527,636,585
"A285170.1",856,630,673,710,845,285,411,365,734,569,568,500,433,423,719,617
"A285169.1",915,640,700,715,867,270,382,378,768,542,501,483,419,446,711,646
"62963.1",498,460,300,398,474,550,283,508,342,396,250,242,342,409,396,378
"940225.1",730,468,387,487,588,327,102,444,392,301,204,257,363,365,460,565
"940224.1",713,480,380,487,611,318,97,437,406,303,208,257,331,362,488,535
"940223.1",721,477,381,487,610,319,92,442,401,310,204,255,335,357,492,536
"179373.1",211,133,164,212,129,143,121,130,205,108,188,191,174,139,219,273
"179372.1",216,132,162,213,129,139,127,143,205,115,143,188,172,152,219,285
"179371.1",216,128,162,219,130,147,121,136,201,116,149,186,177,143,220,287
"179370.1",231,128,157,220,128,142,123,146,197,119,144,180,179,150,216,280
"A369278.1",1057,579,814,783,841,244,253,453,809,502,533,548,525,466,792,837
"A078435.1",626,332,461,494,373,199,196,348,509,260,334,404,406,325,515,573
"26017.1",616,593,392,323,619,539,296,430,413,398,336,192,277,354,314,273
"A886130.1",173,143,145,185,130,141,124,167,204,114,143,186,138,164,235,216
"314803.1",503,465,304,391,479,558,279,508,331,391,253,245,350,410,383,375
"00637.1",434,499,259,240,603,974,271,660,270,306,183,199,126,729,244,364
"A369279.1",980,558,702,755,752,288,349,450,783,510,486,486,479,483,728,803
"A437280.1",1020,527,745,796,774,281,217,495,769,480,524,534,525,479,821,911
"A015146.1",483,290,408,472,296,267,275,417,436,279,357,457,439,419,488,639
"A252242.1",1084,593,794,786,869,232,282,364,853,469,542,550,451,453,796,786
"A030277.1",1246,687,1020,1196,895,502,298,772,1165,413,817,681,843,864,941,881
"A027007.1",1161,669,708,801,906,259,285,399,782,429,464,496,489,493,714,704
"C_039082.1",192,133,145,224,154,145,121,138,192,121,148,155,155,159,202,215
"C_005052.1",180,69,62,126,72,84,46,71,78,48,56,71,106,72,89,113
"588256.1",149,77,63,150,81,61,44,69,91,41,68,65,117,77,90,106
"A886131.1",192,133,145,224,154,145,121,138,192,121,148,155,155,159,202,215
"C_003862.1",188,123,141,260,141,148,103,148,173,109,147,194,209,160,232,234
"C_003861.1",182,128,172,213,167,173,108,173,181,131,160,192,164,189,224,197
"A314738.1",188,123,141,260,141,148,103,148,173,109,147,194,209,160,232,234
"A314737.1",182,128,172,213,167,173,108,173,181,131,160,192,164,189,224,197
"A314740.1",181,120,142,265,139,149,103,145,169,103,156,203,218,164,230,231
"A314739.1",170,114,176,214,141,169,113,161,185,128,160,202,177,173,226,229
"16636.1",597,463,293,401,531,440,140,478,338,252,167,213,288,434,370,440
"C_033276.1",201,129,170,223,152,160,95,167,192,118,146,181,177,167,226,245
"C_005331.1",184,137,145,199,134,142,128,159,185,117,163,182,161,167,211,241
"C_005330.1",182,127,167,186,160,160,118,178,159,144,181,175,160,185,193,199
"C_003554.1",1321,410,650,631,574,248,129,387,555,240,281,323,562,441,339,651
"C_002330.1",276,197,252,255,179,92,160,213,282,176,218,290,243,179,336,334
"028574.1",201,129,170,223,152,160,95,167,192,118,146,181,177,167,226,245
"572916.1",137,117,128,133,117,128,121,148,128,112,99,189,134,157,179,188
"572915.1",215,164,182,212,168,157,152,192,238,126,134,203,153,222,232,295
"572914.1",243,194,185,227,180,175,184,206,254,150,173,232,173,226,266,290
"396970.1",196,142,124,254,174,143,95,155,154,110,147,176,191,172,221,262
"396969.1",207,131,146,237,167,163,101,153,174,130,155,168,172,160,225,246
"A932426.1",246,135,136,231,154,106,93,157,158,113,114,186,189,156,228,264
"A932425.1",192,131,146,235,162,143,127,152,183,131,125,177,166,179,218,267
"A579308.1",191,121,141,265,139,146,106,149,175,105,153,199,212,168,232,235
"A579307.1",190,119,171,213,153,176,105,180,184,131,148,196,165,188,235,203
"694925.1",207,140,162,211,129,137,122,148,195,111,147,197,188,148,219,277
"667967.1",191,90,121,150,103,107,89,136,132,103,105,115,126,136,139,194
"667966.1",226,123,153,237,139,126,101,158,209,101,98,135,165,175,190,256
"667965.1",315,189,229,297,220,169,146,219,279,165,159,200,216,232,268,339
"557523.1",177,142,123,224,133,124,144,160,181,113,147,180,174,182,207,220
"557522.1",184,125,152,211,156,161,112,174,181,125,153,164,150,192,206,218
"877474.1",218,121,158,240,146,150,121,131,218,127,201,185,154,150,251,227
"396972.1",170,135,141,255,178,152,90,159,156,119,149,172,196,173,216,257
"396971.1",198,135,147,232,169,164,114,152,178,135,159,171,166,165,223,228
"A932430.1",246,133,140,236,149,102,91,155,159,110,114,189,200,152,227,266
"A932429.1",189,132,149,235,161,137,127,149,188,128,128,179,166,177,219,269
"A932428.1",253,140,139,240,157,110,93,156,165,113,114,186,196,153,232,266
"A932427.1",191,131,149,230,163,143,127,153,182,130,128,182,164,182,218,261
"A055720.1",495,462,298,400,472,538,274,517,336,388,256,245,352,413,396,384
"02703.1",187,93,117,143,103,112,91,134,134,99,108,122,116,137,146,194
"A042012.1",128,105,77,75,119,61,14,97,62,43,37,65,76,81,79,141
"A042011.1",127,104,77,76,117,65,13,97,63,42,37,64,77,80,79,142
"A042010.1",128,104,76,77,118,63,15,95,64,41,37,64,75,83,78,141
"A042009.1",126,104,78,75,117,63,15,98,64,43,37,64,76,82,78,140
"A042008.1",126,104,78,76,118,65,13,96,64,42,39,63,76,80,78,142
"A042007.1",128,105,77,78,122,62,16,94,63,43,41,64,75,83,77,143
"06166.1",1321,410,650,631,574,248,129,387,555,240,281,323,562,441,339,651
"A544531.1",213,126,115,251,142,133,116,137,190,107,129,170,159,162,236,257
"A495841.1",133,122,129,133,124,123,132,144,129,112,94,197,132,166,176,180
"A438767.1",707,474,385,487,615,323,95,438,403,314,207,253,328,360,489,531
"06728.1",606,469,294,400,547,456,146,471,341,254,167,194,275,441,349,434
"16378.1",366,573,246,268,622,910,390,550,327,345,215,189,138,645,224,309
"C_055128.1",208,125,176,234,164,150,86,148,198,115,170,178,172,158,229,258
"C_055127.1",210,110,155,297,175,115,75,127,154,118,143,194,232,149,236,246
"C_014630.1",133,71,94,107,74,62,49,87,109,50,82,65,88,89,81,89
"C_011187.1",273,217,301,233,263,224,207,257,300,242,219,253,187,268,287,251
"C_002358.1",612,374,502,512,322,185,305,395,678,333,418,465,389,315,668,637
"436008.1",133,71,94,107,74,62,49,87,109,50,82,65,88,89,81,89
"823510.2",191,41,64,170,52,43,36,56,99,31,52,79,123,72,109,153
"436004.1",164,129,155,205,134,144,141,149,194,122,162,184,160,173,204,218
"436003.1",185,136,158,180,154,159,122,182,165,140,173,176,154,182,201,209
"435996.1",190,153,130,246,148,139,138,153,186,115,131,141,194,171,174,170
"435995.1",197,139,144,220,152,158,135,144,193,126,159,147,157,166,187,185
"A276481.1",131,115,133,136,116,127,127,150,129,117,95,184,140,161,169,183
"A276480.1",212,164,188,208,162,159,156,198,241,128,135,207,158,224,231,281
"A276479.1",251,188,188,232,181,155,162,223,251,155,172,221,177,223,276,301
"A132579.1",253,173,226,193,152,86,147,204,255,173,213,233,185,157,288,293
"A132578.1",612,374,502,512,322,185,305,395,678,333,418,465,389,315,668,637
